,video-id,t-start,t-end,label
1699,video_test_0000839,212,219,11
1700,video_test_0000839,224,232,11
1701,video_test_0000839,234,241,11
1702,video_test_0000839,249,256,11
1703,video_test_0000839,264,271,11
1704,video_test_0000839,273,278,11
1705,video_test_0000839,282,287,11
1706,video_test_0000839,290,296,11
1707,video_test_0000839,300,306,11
1708,video_test_0000839,310,317,11
1709,video_test_0000839,319,325,11
1710,video_test_0000839,331,336,11
1711,video_test_0000839,340,345,11
1712,video_test_0000839,354,362,11
1713,video_test_0000844,22,25,4
1714,video_test_0000844,94,101,4
1715,video_test_0000844,118,122,4
1716,video_test_0000844,164,168,4
1717,video_test_0000844,22,25,7
1718,video_test_0000844,94,101,7
1719,video_test_0000844,118,122,7
1720,video_test_0000844,164,168,7
1721,video_test_0000846,2,6,15
1722,video_test_0000846,6,9,15
1723,video_test_0000846,10,27,15
1724,video_test_0000847,0,3,9
1725,video_test_0000847,222,232,9
1726,video_test_0000854,11,22,15
1727,video_test_0000854,23,32,15
1728,video_test_0000854,32,38,15
1729,video_test_0000854,38,50,15
1730,video_test_0000854,52,62,15
1731,video_test_0000854,63,72,15
1732,video_test_0000854,73,78,15
1733,video_test_0000854,79,91,15
1734,video_test_0000854,95,101,15
1735,video_test_0000854,102,110,15
1736,video_test_0000854,111,121,15
1737,video_test_0000854,122,126,15
1738,video_test_0000854,128,137,15
1739,video_test_0000854,137,144,15
1740,video_test_0000854,157,162,15
1741,video_test_0000854,166,177,15
1742,video_test_0000854,178,180,15
1743,video_test_0000854,190,201,15
1744,video_test_0000864,31,40,12
1745,video_test_0000864,40,46,12
1746,video_test_0000864,62,70,12
1747,video_test_0000864,124,131,12
1748,video_test_0000864,132,140,12
1749,video_test_0000864,161,164,12
1750,video_test_0000864,167,174,12
1751,video_test_0000864,188,194,12
1752,video_test_0000873,6,9,0
1753,video_test_0000882,11,17,10
1754,video_test_0000882,18,23,10
1755,video_test_0000882,29,37,10
1756,video_test_0000882,42,47,10
1757,video_test_0000882,50,56,10
1758,video_test_0000882,60,66,10
1759,video_test_0000882,76,82,10
1760,video_test_0000882,83,90,10
1761,video_test_0000882,95,103,10
1762,video_test_0000882,108,114,10
1763,video_test_0000882,118,124,10
1764,video_test_0000882,125,129,10
1765,video_test_0000882,136,142,10
1766,video_test_0000882,147,156,10
1767,video_test_0000882,163,172,10
1768,video_test_0000882,178,185,10
1769,video_test_0000882,190,196,10
1770,video_test_0000882,202,208,10
1771,video_test_0000882,208,214,10
1772,video_test_0000882,219,224,10
1773,video_test_0000882,233,239,10
1774,video_test_0000887,48,51,11
1775,video_test_0000887,52,57,11
1776,video_test_0000887,58,63,11
1777,video_test_0000887,65,70,11
1778,video_test_0000887,157,164,11
1779,video_test_0000887,167,171,11
1780,video_test_0000887,172,174,11
1781,video_test_0000887,178,180,11
1782,video_test_0000887,182,188,11
1783,video_test_0000887,249,269,11
1784,video_test_0000887,271,318,11
1785,video_test_0000887,361,382,11
1786,video_test_0000896,19,25,11
1787,video_test_0000896,29,35,11
1788,video_test_0000896,41,47,11
1789,video_test_0000896,57,64,11
1790,video_test_0000896,69,79,11
1791,video_test_0000896,82,89,11
1792,video_test_0000896,90,95,11
1793,video_test_0000897,10,13,5
1794,video_test_0000897,18,21,5
1795,video_test_0000897,33,37,5
1796,video_test_0000897,53,56,5
1797,video_test_0000897,65,68,5
1798,video_test_0000897,89,91,5
1799,video_test_0000897,98,103,5
1800,video_test_0000897,103,105,5
1801,video_test_0000897,105,107,5
1802,video_test_0000903,10,12,1
1803,video_test_0000903,14,17,1
1804,video_test_0000903,20,22,1
1805,video_test_0000903,23,26,1
1806,video_test_0000903,28,29,1
1807,video_test_0000903,31,34,1
1808,video_test_0000903,36,37,1
1809,video_test_0000903,38,40,1
1810,video_test_0000903,40,42,1
1811,video_test_0000903,44,46,1
1812,video_test_0000903,48,49,1
1813,video_test_0000903,50,53,1
1814,video_test_0000903,58,59,1
1815,video_test_0000903,62,64,1
1816,video_test_0000903,66,68,1
1817,video_test_0000903,70,72,1
1818,video_test_0000903,74,76,1
1819,video_test_0000903,77,78,1
1820,video_test_0000903,80,81,1
1821,video_test_0000903,83,85,1
1822,video_test_0000903,86,89,1
1823,video_test_0000903,90,92,1
1824,video_test_0000903,94,96,1
1825,video_test_0000903,99,101,1
1826,video_test_0000903,104,106,1
1827,video_test_0000903,109,111,1
1828,video_test_0000903,114,116,1
1829,video_test_0000903,118,120,1
1830,video_test_0000903,121,123,1
1831,video_test_0000903,124,127,1
1832,video_test_0000903,130,132,1
1833,video_test_0000903,133,136,1
1834,video_test_0000903,139,140,1
1835,video_test_0000903,142,144,1
1836,video_test_0000903,146,147,1
1837,video_test_0000903,149,151,1
1838,video_test_0000903,153,154,1
1839,video_test_0000903,157,159,1
1840,video_test_0000903,162,163,1
1841,video_test_0000903,166,167,1
1842,video_test_0000903,172,175,1
1843,video_test_0000903,177,178,1
1844,video_test_0000903,181,182,1
1845,video_test_0000903,185,187,1
1846,video_test_0000903,190,191,1
1847,video_test_0000903,194,196,1
1848,video_test_0000903,198,199,1
1849,video_test_0000903,202,203,1
1850,video_test_0000903,205,207,1
1851,video_test_0000903,210,212,1
1852,video_test_0000903,213,216,1
1853,video_test_0000903,218,220,1
1854,video_test_0000903,221,222,1
1855,video_test_0000903,224,225,1
1856,video_test_0000903,228,229,1
1857,video_test_0000903,231,232,1
1858,video_test_0000903,233,236,1
1859,video_test_0000903,240,242,1
1860,video_test_0000903,245,248,1
1861,video_test_0000903,252,253,1
1862,video_test_0000903,254,256,1
1863,video_test_0000903,258,259,1
1864,video_test_0000903,261,263,1
1865,video_test_0000903,266,267,1
1866,video_test_0000903,269,271,1
1867,video_test_0000903,273,274,1
1868,video_test_0000903,277,279,1
1869,video_test_0000903,281,283,1
1870,video_test_0000903,285,288,1
1871,video_test_0000903,290,291,1
1872,video_test_0000903,294,295,1
1873,video_test_0000940,35,55,4
1874,video_test_0000940,79,84,4
1875,video_test_0000940,84,89,4
1876,video_test_0000940,89,90,4
1877,video_test_0000940,35,55,7
1878,video_test_0000940,79,84,7
1879,video_test_0000940,84,89,7
1880,video_test_0000940,89,90,7
1881,video_test_0000940,68,70,7
1882,video_test_0000946,1,4,0
1883,video_test_0000946,13,17,0
1884,video_test_0000950,12,21,10
1885,video_test_0000950,41,47,10
1886,video_test_0000950,83,91,10
1887,video_test_0000950,101,113,10
1888,video_test_0000950,132,140,10
1889,video_test_0000950,155,164,10
1890,video_test_0000950,210,219,10
1891,video_test_0000950,249,261,10
1892,video_test_0000950,273,280,10
1893,video_test_0000950,298,306,10
1894,video_test_0000950,337,343,10
1895,video_test_0000950,359,370,10
1896,video_test_0000950,391,396,10
1897,video_test_0000950,419,426,10
1898,video_test_0000950,452,457,10
1899,video_test_0000950,477,490,10
1900,video_test_0000950,517,523,10
1901,video_test_0000950,554,562,10
1902,video_test_0000950,581,591,10
1903,video_test_0000950,604,612,10
1904,video_test_0000950,633,643,10
1905,video_test_0000950,669,676,10
1906,video_test_0000950,698,708,10
1907,video_test_0000950,736,742,10
1908,video_test_0000950,767,778,10
1909,video_test_0000950,799,804,10
1910,video_test_0000950,824,832,10
1911,video_test_0000950,885,888,10
1912,video_test_0000950,912,923,10
1913,video_test_0000950,954,960,10
1914,video_test_0000950,974,984,10
1915,video_test_0000950,993,999,10
1916,video_test_0000950,1022,1028,10
1917,video_test_0000950,1047,1055,10
1918,video_test_0000950,1084,1092,10
1919,video_test_0000950,1117,1128,10
1920,video_test_0000950,1170,1182,10
1921,video_test_0000950,1206,1216,10
1922,video_test_0000950,1250,1254,10
1923,video_test_0000950,1277,1285,10
1924,video_test_0000964,8,15,0
1925,video_test_0000964,42,47,0
1926,video_test_0000964,52,56,0
1927,video_test_0000981,4,5,5
1928,video_test_0000981,22,26,5
1929,video_test_0000987,34,39,18
1930,video_test_0000987,45,49,18
1931,video_test_0000987,97,103,18
1932,video_test_0000987,108,115,18
1933,video_test_0000987,128,132,18
1934,video_test_0000987,162,168,18
1935,video_test_0000989,4,5,7
1936,video_test_0000989,7,13,7
1937,video_test_0000989,22,24,7
1938,video_test_0000989,30,32,7
1939,video_test_0000989,35,41,7
1940,video_test_0000989,42,44,7
1941,video_test_0000989,60,62,7
1942,video_test_0000989,65,73,7
1943,video_test_0000989,75,78,7
1944,video_test_0000989,79,87,7
1945,video_test_0000989,91,93,7
1946,video_test_0000989,97,102,7
1947,video_test_0000989,105,108,7
1948,video_test_0000989,112,114,7
1949,video_test_0000989,116,121,7
1950,video_test_0000989,122,124,7
1951,video_test_0000989,125,133,7
1952,video_test_0000989,136,139,7
1953,video_test_0000989,140,142,7
1954,video_test_0000989,146,151,7
1955,video_test_0000989,152,155,7
1956,video_test_0000989,158,159,7
1957,video_test_0000991,8,12,16
1958,video_test_0000991,15,18,16
1959,video_test_0000991,26,29,16
1960,video_test_0000991,30,34,16
1961,video_test_0000991,34,38,16
1962,video_test_0000991,38,39,16
1963,video_test_0000991,39,40,16
1964,video_test_0000991,40,40,16
1965,video_test_0000991,46,50,16
1966,video_test_0000991,55,58,16
1967,video_test_0000991,60,67,16
1968,video_test_0000991,67,70,16
1969,video_test_0001008,7,14,11
1970,video_test_0001008,18,20,11
1971,video_test_0001008,26,32,11
1972,video_test_0001008,38,43,11
1973,video_test_0001008,46,49,11
1974,video_test_0001008,56,62,11
1975,video_test_0001008,68,74,11
1976,video_test_0001008,80,87,11
1977,video_test_0001008,91,93,11
1978,video_test_0001008,96,99,11
1979,video_test_0001038,51,54,0
1980,video_test_0001038,110,114,0
1981,video_test_0001039,10,18,15
1982,video_test_0001039,21,24,15
1983,video_test_0001039,42,54,15
1984,video_test_0001039,60,64,15
1985,video_test_0001039,65,69,15
1986,video_test_0001039,70,77,15
1987,video_test_0001039,78,86,15
1988,video_test_0001039,89,93,15
1989,video_test_0001039,98,100,15
1990,video_test_0001039,103,107,15
1991,video_test_0001039,108,111,15
1992,video_test_0001039,112,117,15
1993,video_test_0001039,122,128,15
1994,video_test_0001039,129,132,15
1995,video_test_0001039,138,144,15
1996,video_test_0001039,144,148,15
1997,video_test_0001039,152,158,15
1998,video_test_0001039,160,164,15
1999,video_test_0001039,168,175,15
2000,video_test_0001039,181,185,15
2001,video_test_0001039,190,195,15
2002,video_test_0001039,198,202,15
2003,video_test_0001039,208,211,15
2004,video_test_0001039,213,216,15
2005,video_test_0001039,218,219,15
2006,video_test_0001039,219,225,15
2007,video_test_0001039,227,231,15
2008,video_test_0001040,12,14,15
2009,video_test_0001040,23,24,15
2010,video_test_0001040,28,29,15
2011,video_test_0001040,38,41,15
2012,video_test_0001040,50,51,15
2013,video_test_0001040,60,62,15
2014,video_test_0001040,73,75,15
2015,video_test_0001040,84,87,15
2016,video_test_0001040,93,96,15
2017,video_test_0001040,108,110,15
2018,video_test_0001040,117,118,15
2019,video_test_0001040,126,128,15
2020,video_test_0001040,135,139,15
2021,video_test_0001040,146,149,15
2022,video_test_0001040,156,157,15
2023,video_test_0001040,166,169,15
2024,video_test_0001058,1,8,10
2025,video_test_0001058,26,34,10
2026,video_test_0001058,55,64,10
2027,video_test_0001058,79,87,10
2028,video_test_0001058,104,109,10
2029,video_test_0001058,127,134,10
2030,video_test_0001058,156,161,10
2031,video_test_0001058,174,183,10
2032,video_test_0001058,199,203,10
2033,video_test_0001058,226,232,10
2034,video_test_0001058,246,253,10
2035,video_test_0001058,262,267,10
2036,video_test_0001058,288,295,10
2037,video_test_0001058,304,309,10
2038,video_test_0001058,333,340,10
2039,video_test_0001058,352,360,10
2040,video_test_0001058,376,385,10
2041,video_test_0001058,390,400,10
2042,video_test_0001058,417,423,10
2043,video_test_0001058,423,429,10
2044,video_test_0001058,445,451,10
2045,video_test_0001058,480,490,10
2046,video_test_0001058,509,515,10
2047,video_test_0001058,517,519,10
2048,video_test_0001058,530,535,10
2049,video_test_0001058,555,561,10
2050,video_test_0001058,581,586,10
2051,video_test_0001058,594,602,10
2052,video_test_0001058,607,612,10
2053,video_test_0001058,624,630,10
2054,video_test_0001058,648,652,10
2055,video_test_0001058,673,680,10
2056,video_test_0001058,698,703,10
2057,video_test_0001058,714,724,10
2058,video_test_0001058,748,754,10
2059,video_test_0001058,761,769,10
2060,video_test_0001058,780,786,10
2061,video_test_0001058,809,816,10
2062,video_test_0001058,834,843,10
2063,video_test_0001058,862,868,10
2064,video_test_0001058,884,892,10
2065,video_test_0001058,909,917,10
2066,video_test_0001058,935,941,10
2067,video_test_0001064,8,12,1
2068,video_test_0001064,14,16,1
2069,video_test_0001064,17,20,1
2070,video_test_0001064,22,24,1
2071,video_test_0001064,25,28,1
2072,video_test_0001064,30,32,1
2073,video_test_0001064,38,40,1
2074,video_test_0001064,42,45,1
2075,video_test_0001064,46,48,1
2076,video_test_0001064,50,52,1
2077,video_test_0001064,54,56,1
2078,video_test_0001064,59,61,1
2079,video_test_0001064,63,65,1
2080,video_test_0001064,66,69,1
2081,video_test_0001064,73,74,1
2082,video_test_0001064,77,79,1
2083,video_test_0001064,82,83,1
2084,video_test_0001064,88,89,1
2085,video_test_0001064,91,92,1
2086,video_test_0001064,96,97,1
2087,video_test_0001064,106,108,1
2088,video_test_0001064,110,112,1
2089,video_test_0001064,113,114,1
2090,video_test_0001064,116,119,1
2091,video_test_0001064,120,121,1
2092,video_test_0001064,124,125,1
2093,video_test_0001064,132,134,1
2094,video_test_0001064,138,140,1
2095,video_test_0001064,147,149,1
2096,video_test_0001064,150,152,1
2097,video_test_0001064,157,159,1
2098,video_test_0001064,160,162,1
2099,video_test_0001064,164,166,1
2100,video_test_0001064,168,170,1
2101,video_test_0001064,173,175,1
2102,video_test_0001064,177,179,1
2103,video_test_0001064,180,181,1
2104,video_test_0001064,183,185,1
2105,video_test_0001064,187,188,1
2106,video_test_0001064,189,191,1
2107,video_test_0001064,192,193,1
2108,video_test_0001064,194,196,1
2109,video_test_0001064,198,200,1
2110,video_test_0001064,202,203,1
2111,video_test_0001064,204,206,1
2112,video_test_0001064,207,208,1
2113,video_test_0001064,212,214,1
2114,video_test_0001064,216,218,1
2115,video_test_0001064,225,226,1
2116,video_test_0001064,232,234,1
2117,video_test_0001064,239,242,1
2118,video_test_0001066,5,10,15
2119,video_test_0001066,23,36,15
2120,video_test_0001066,57,68,15
2121,video_test_0001066,82,85,15
2122,video_test_0001066,92,100,15
2123,video_test_0001066,132,141,15
2124,video_test_0001072,7,15,10
2125,video_test_0001072,38,45,10
2126,video_test_0001072,62,77,10
2127,video_test_0001072,93,100,10
2128,video_test_0001072,117,132,10
2129,video_test_0001072,154,160,10
2130,video_test_0001072,181,194,10
2131,video_test_0001072,247,256,10
2132,video_test_0001075,7,11,2
2133,video_test_0001075,15,17,2
2134,video_test_0001075,19,22,2
2135,video_test_0001075,28,29,2
2136,video_test_0001075,34,36,2
2137,video_test_0001075,39,40,2
2138,video_test_0001075,45,47,2
2139,video_test_0001075,57,58,2
2140,video_test_0001075,65,66,2
2141,video_test_0001075,71,74,2
2142,video_test_0001075,76,77,2
2143,video_test_0001075,83,84,2
2144,video_test_0001075,89,89,2
2145,video_test_0001075,91,92,2
2146,video_test_0001075,95,96,2
2147,video_test_0001075,104,107,2
2148,video_test_0001075,108,111,2
2149,video_test_0001075,113,116,2
2150,video_test_0001075,118,120,2
2151,video_test_0001075,126,127,2
2152,video_test_0001075,131,134,2
2153,video_test_0001075,137,139,2
2154,video_test_0001075,150,153,2
2155,video_test_0001075,155,156,2
2156,video_test_0001075,159,160,2
2157,video_test_0001075,167,170,2
2158,video_test_0001075,172,174,2
2159,video_test_0001075,177,178,2
2160,video_test_0001075,183,184,2
2161,video_test_0001075,187,189,2
2162,video_test_0001075,193,197,2
2163,video_test_0001075,201,202,2
2164,video_test_0001075,202,204,2
2165,video_test_0001075,207,208,2
2166,video_test_0001076,11,13,4
2167,video_test_0001076,14,17,4
2168,video_test_0001076,19,22,4
2169,video_test_0001076,27,29,4
2170,video_test_0001076,29,32,4
2171,video_test_0001076,33,37,4
2172,video_test_0001076,58,61,4
2173,video_test_0001076,11,13,7
2174,video_test_0001076,14,17,7
2175,video_test_0001076,19,22,7
2176,video_test_0001076,27,29,7
2177,video_test_0001076,29,32,7
2178,video_test_0001076,33,37,7
2179,video_test_0001076,58,61,7
2180,video_test_0001078,0,2,19
2181,video_test_0001078,5,9,19
2182,video_test_0001078,15,17,19
2183,video_test_0001078,20,24,19
2184,video_test_0001078,30,35,19
2185,video_test_0001078,39,41,19
2186,video_test_0001078,46,50,19
2187,video_test_0001078,56,58,19
2188,video_test_0001078,61,66,19
2189,video_test_0001078,74,85,19
2190,video_test_0001079,353,356,13
2191,video_test_0001079,351,353,13
2192,video_test_0001079,356,371,13
2193,video_test_0001079,373,375,13
2194,video_test_0001079,382,387,13
2195,video_test_0001079,394,399,13
2196,video_test_0001079,460,465,13
2197,video_test_0001079,465,479,13
2198,video_test_0001080,0,23,18
2199,video_test_0001081,16,18,7
2200,video_test_0001081,53,56,7
2201,video_test_0001081,128,130,7
2202,video_test_0001081,106,109,7
2203,video_test_0001098,1,26,11
2204,video_test_0001098,27,33,11
2205,video_test_0001098,34,51,11
2206,video_test_0001098,52,56,11
2207,video_test_0001098,59,70,11
2208,video_test_0001098,73,91,11
2209,video_test_0001098,93,101,11
2210,video_test_0001098,101,109,11
2211,video_test_0001098,110,113,11
2212,video_test_0001098,113,122,11
2213,video_test_0001098,122,130,11
2214,video_test_0001098,132,143,11
2215,video_test_0001098,144,152,11
2216,video_test_0001098,154,163,11
2217,video_test_0001114,0,8,15
2218,video_test_0001114,21,25,15
2219,video_test_0001118,23,28,16
2220,video_test_0001118,49,57,16
2221,video_test_0001123,0,5,14
2222,video_test_0001123,6,11,14
2223,video_test_0001123,11,19,14
2224,video_test_0001123,20,25,14
2225,video_test_0001123,25,38,14
2226,video_test_0001123,39,44,14
2227,video_test_0001123,44,49,14
2228,video_test_0001123,49,62,14
2229,video_test_0001123,62,67,14
2230,video_test_0001123,67,72,14
2231,video_test_0001123,72,85,14
2232,video_test_0001123,85,90,14
2233,video_test_0001123,91,95,14
2234,video_test_0001123,96,109,14
2235,video_test_0001123,109,114,14
2236,video_test_0001123,115,119,14
2237,video_test_0001123,120,133,14
2238,video_test_0001123,134,138,14
2239,video_test_0001123,138,143,14
2240,video_test_0001123,143,152,14
2241,video_test_0001123,152,161,14
2242,video_test_0001123,161,167,14
2243,video_test_0001123,167,184,14
2244,video_test_0001123,185,191,14
2245,video_test_0001123,191,199,14
2246,video_test_0001123,199,211,14
2247,video_test_0001123,212,218,14
2248,video_test_0001123,218,227,14
2249,video_test_0001123,230,244,14
2250,video_test_0001127,26,50,9
2251,video_test_0001127,50,70,9
2252,video_test_0001127,166,170,9
2253,video_test_0001129,20,32,15
2254,video_test_0001129,41,44,15
2255,video_test_0001129,44,46,15
2256,video_test_0001129,50,53,15
2257,video_test_0001129,54,57,15
2258,video_test_0001129,62,64,15
2259,video_test_0001134,6,12,4
2260,video_test_0001134,15,21,4
2261,video_test_0001134,46,51,4
2262,video_test_0001134,66,72,4
2263,video_test_0001134,79,83,4
2264,video_test_0001134,95,98,4
2265,video_test_0001134,101,104,4
2266,video_test_0001134,128,146,4
2267,video_test_0001134,159,162,4
2268,video_test_0001134,6,12,7
2269,video_test_0001134,15,21,7
2270,video_test_0001134,46,51,7
2271,video_test_0001134,66,72,7
2272,video_test_0001134,79,83,7
2273,video_test_0001134,95,98,7
2274,video_test_0001134,101,104,7
2275,video_test_0001134,128,146,7
2276,video_test_0001134,159,162,7
2277,video_test_0001135,8,10,8
2278,video_test_0001135,17,28,8
2279,video_test_0001135,30,38,8
2280,video_test_0001146,16,26,2
2281,video_test_0001146,31,36,2
2282,video_test_0001146,39,40,2
2283,video_test_0001146,50,52,2
2284,video_test_0001146,60,62,2
2285,video_test_0001146,70,75,2
2286,video_test_0001146,89,93,2
2287,video_test_0001146,101,101,2
2288,video_test_0001146,114,119,2
2289,video_test_0001146,125,126,2
2290,video_test_0001146,130,131,2
2291,video_test_0001146,139,143,2
2292,video_test_0001146,147,151,2
2293,video_test_0001146,154,156,2
2294,video_test_0001146,165,169,2
2295,video_test_0001146,172,174,2
2296,video_test_0001146,180,180,2
2297,video_test_0001146,185,188,2
2298,video_test_0001146,193,194,2
2299,video_test_0001146,198,199,2
2300,video_test_0001146,204,205,2
2301,video_test_0001146,210,213,2
2302,video_test_0001153,70,72,16
2303,video_test_0001153,98,100,16
2304,video_test_0001153,102,106,16
2305,video_test_0001159,9,17,12
2306,video_test_0001159,32,40,12
2307,video_test_0001159,113,118,12
2308,video_test_0001159,184,193,12
2309,video_test_0001159,213,221,12
2310,video_test_0001159,313,323,12
2311,video_test_0001159,343,352,12
2312,video_test_0001159,382,385,12
2313,video_test_0001159,416,423,12
2314,video_test_0001159,474,480,12
2315,video_test_0001159,495,501,12
2316,video_test_0001162,43,65,14
2317,video_test_0001162,66,69,14
2318,video_test_0001162,71,78,14
2319,video_test_0001162,79,82,14
2320,video_test_0001162,84,87,14
2321,video_test_0001162,89,94,14
2322,video_test_0001162,95,99,14
2323,video_test_0001162,100,102,14
2324,video_test_0001162,102,105,14
2325,video_test_0001163,5,8,9
2326,video_test_0001163,22,26,9
2327,video_test_0001163,34,40,9
2328,video_test_0001163,47,66,9
2329,video_test_0001163,78,83,9
2330,video_test_0001164,804,808,3
2331,video_test_0001164,808,812,3
2332,video_test_0001164,813,816,3
2333,video_test_0001164,817,825,3
2334,video_test_0001164,826,834,3
2335,video_test_0001164,836,840,3
2336,video_test_0001164,9,21,10
2337,video_test_0001164,23,41,10
2338,video_test_0001164,43,58,10
2339,video_test_0001164,61,77,10
2340,video_test_0001164,83,99,10
2341,video_test_0001164,99,110,10
2342,video_test_0001164,111,122,10
2343,video_test_0001164,124,134,10
2344,video_test_0001164,135,146,10
2345,video_test_0001164,149,161,10
2346,video_test_0001164,164,180,10
2347,video_test_0001164,184,186,10
2348,video_test_0001164,198,212,10
2349,video_test_0001164,214,224,10
2350,video_test_0001164,227,239,10
2351,video_test_0001164,248,255,10
2352,video_test_0001164,259,269,10
2353,video_test_0001164,271,278,10
2354,video_test_0001164,280,291,10
2355,video_test_0001164,295,299,10
2356,video_test_0001164,326,333,10
2357,video_test_0001164,345,352,10
2358,video_test_0001164,357,365,10
2359,video_test_0001164,392,401,10
2360,video_test_0001164,419,433,10
2361,video_test_0001164,460,467,10
2362,video_test_0001164,486,493,10
2363,video_test_0001164,502,512,10
2364,video_test_0001164,517,522,10
2365,video_test_0001164,543,548,10
2366,video_test_0001164,585,600,10
2367,video_test_0001164,650,658,10
2368,video_test_0001164,672,679,10
2369,video_test_0001164,705,706,10
2370,video_test_0001164,708,710,10
2371,video_test_0001164,714,715,10
2372,video_test_0001164,728,733,10
2373,video_test_0001164,733,736,10
2374,video_test_0001164,740,742,10
2375,video_test_0001164,746,749,10
2376,video_test_0001164,752,756,10
2377,video_test_0001168,80,81,17
2378,video_test_0001168,98,99,17
2379,video_test_0001168,104,105,17
2380,video_test_0001174,0,6,18
2381,video_test_0001174,7,14,18
2382,video_test_0001174,29,33,18
2383,video_test_0001174,49,56,18
2384,video_test_0001174,70,77,18
2385,video_test_0001174,95,101,18
2386,video_test_0001174,104,111,18
2387,video_test_0001174,114,120,18
2388,video_test_0001174,123,131,18
2389,video_test_0001174,134,141,18
2390,video_test_0001174,144,154,18
2391,video_test_0001174,154,159,18
2392,video_test_0001174,162,169,18
2393,video_test_0001174,173,178,18
2394,video_test_0001174,183,189,18
2395,video_test_0001174,194,198,18
2396,video_test_0001174,201,204,18
2397,video_test_0001174,207,213,18
2398,video_test_0001182,1,4,0
2399,video_test_0001182,78,81,0
2400,video_test_0001182,90,93,0
2401,video_test_0001194,7,8,5
2402,video_test_0001194,12,13,5
2403,video_test_0001194,16,17,5
2404,video_test_0001194,17,19,5
2405,video_test_0001194,23,24,5
2406,video_test_0001194,24,24,5
2407,video_test_0001194,24,25,5
2408,video_test_0001194,27,29,5
2409,video_test_0001194,33,34,5
2410,video_test_0001194,35,35,5
2411,video_test_0001194,36,37,5
2412,video_test_0001194,39,39,5
2413,video_test_0001194,40,41,5
2414,video_test_0001194,42,44,5
2415,video_test_0001194,45,46,5
2416,video_test_0001194,51,52,5
2417,video_test_0001194,54,56,5
2418,video_test_0001194,60,61,5
2419,video_test_0001194,64,65,5
2420,video_test_0001194,86,87,6
2421,video_test_0001194,87,88,6
2422,video_test_0001194,88,89,6
2423,video_test_0001194,89,90,6
2424,video_test_0001194,92,92,6
2425,video_test_0001194,93,93,6
2426,video_test_0001194,99,100,6
2427,video_test_0001194,100,101,6
2428,video_test_0001194,101,102,6
2429,video_test_0001194,102,102,6
2430,video_test_0001194,105,106,6
2431,video_test_0001194,106,106,6
2432,video_test_0001194,107,108,6
2433,video_test_0001194,108,108,6
2434,video_test_0001194,109,109,6
2435,video_test_0001194,115,116,6
2436,video_test_0001194,83,84,6
2437,video_test_0001195,15,22,12
2438,video_test_0001195,31,36,12
2439,video_test_0001195,104,111,12
2440,video_test_0001195,121,128,12
2441,video_test_0001195,154,161,12
2442,video_test_0001195,170,175,12
2443,video_test_0001195,196,208,12
2444,video_test_0001195,218,224,12
2445,video_test_0001195,266,274,12
2446,video_test_0001195,284,291,12
2447,video_test_0001195,334,345,12
2448,video_test_0001195,354,358,12
2449,video_test_0001195,390,398,12
2450,video_test_0001195,409,414,12
2451,video_test_0001195,446,452,12
2452,video_test_0001195,466,470,12
2453,video_test_0001195,516,523,12
2454,video_test_0001195,536,543,12
2455,video_test_0001195,578,586,12
2456,video_test_0001195,601,606,12
2457,video_test_0001195,622,628,12
2458,video_test_0001195,641,648,12
2459,video_test_0001195,674,685,12
2460,video_test_0001195,695,701,12
2461,video_test_0001195,728,736,12
2462,video_test_0001195,782,789,12
2463,video_test_0001195,801,807,12
2464,video_test_0001195,866,872,12
2465,video_test_0001195,881,886,12
2466,video_test_0001201,7,12,14
2467,video_test_0001201,25,25,14
2468,video_test_0001201,173,178,14
2469,video_test_0001201,181,184,14
2470,video_test_0001201,190,194,14
2471,video_test_0001201,208,212,14
2472,video_test_0001201,216,221,14
2473,video_test_0001201,224,228,14
2474,video_test_0001201,275,280,14
2475,video_test_0001201,310,318,14
2476,video_test_0001201,330,335,14
2477,video_test_0001201,343,347,14
2478,video_test_0001201,354,358,14
2479,video_test_0001201,360,365,14
2480,video_test_0001201,367,371,14
2481,video_test_0001201,380,382,14
2482,video_test_0001201,383,384,14
2483,video_test_0001201,384,385,14
2484,video_test_0001201,385,386,14
2485,video_test_0001201,386,388,14
2486,video_test_0001202,12,14,19
2487,video_test_0001207,30,38,14
2488,video_test_0001207,54,60,14
2489,video_test_0001207,68,74,14
2490,video_test_0001207,80,88,14
2491,video_test_0001207,92,100,14
2492,video_test_0001207,111,117,14
2493,video_test_0001207,124,130,14
2494,video_test_0001207,137,146,14
2495,video_test_0001207,153,165,14
2496,video_test_0001207,172,179,14
2497,video_test_0001207,192,199,14
2498,video_test_0001207,206,217,14
2499,video_test_0001207,227,238,14
2500,video_test_0001207,242,249,14
2501,video_test_0001207,256,269,14
2502,video_test_0001207,281,287,14
2503,video_test_0001207,294,303,14
2504,video_test_0001207,317,326,14
2505,video_test_0001207,338,347,14
2506,video_test_0001207,365,372,14
2507,video_test_0001207,386,393,14
2508,video_test_0001207,399,411,14
2509,video_test_0001207,420,425,14
2510,video_test_0001207,441,449,14
2511,video_test_0001207,455,468,14
2512,video_test_0001207,479,490,14
2513,video_test_0001207,503,510,14
2514,video_test_0001207,520,527,14
2515,video_test_0001207,543,553,14
2516,video_test_0001207,559,568,14
2517,video_test_0001207,581,587,14
2518,video_test_0001207,600,612,14
2519,video_test_0001207,619,624,14
